symbol,date,price,yield_to_maturity,yield_to_worst,nav
ISHARES_GB_INDEX_IE,2020-10-21,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-10-22,11.31,,,11.31
ISHARES_GB_INDEX_IE,2020-10-23,11.32,,,11.32
ISHARES_GB_INDEX_IE,2020-10-26,11.33,,,11.33
ISHARES_GB_INDEX_IE,2020-10-27,11.35,,,11.35
ISHARES_GB_INDEX_IE,2020-10-28,11.35,,,11.35
ISHARES_GB_INDEX_IE,2020-10-29,11.35,,,11.35
ISHARES_GB_INDEX_IE,2020-10-30,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-11-02,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-11-03,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-11-04,11.38,,,11.38
ISHARES_GB_INDEX_IE,2020-11-05,11.38,,,11.38
ISHARES_GB_INDEX_IE,2020-11-06,11.37,,,11.37
ISHARES_GB_INDEX_IE,2020-11-09,11.31,,,11.31
ISHARES_GB_INDEX_IE,2020-11-10,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-11-12,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-11-13,11.35,,,11.35
ISHARES_GB_INDEX_IE,2020-11-16,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-11-17,11.37,,,11.37
ISHARES_GB_INDEX_IE,2020-11-18,11.37,,,11.37
ISHARES_GB_INDEX_IE,2020-11-19,11.39,,,11.39
ISHARES_GB_INDEX_IE,2020-11-20,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-11-23,11.39,,,11.39
ISHARES_GB_INDEX_IE,2020-11-24,11.39,,,11.39
ISHARES_GB_INDEX_IE,2020-11-25,11.39,,,11.39
ISHARES_GB_INDEX_IE,2020-11-27,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-11-30,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-12-01,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-12-02,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-12-03,11.38,,,11.38
ISHARES_GB_INDEX_IE,2020-12-04,11.37,,,11.37
ISHARES_GB_INDEX_IE,2020-12-07,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-12-08,11.42,,,11.42
ISHARES_GB_INDEX_IE,2020-12-09,11.41,,,11.41
ISHARES_GB_INDEX_IE,2020-12-10,11.42,,,11.42
ISHARES_GB_INDEX_IE,2020-12-11,11.44,,,11.44
ISHARES_GB_INDEX_IE,2020-12-14,11.43,,,11.43
ISHARES_GB_INDEX_IE,2020-12-15,11.42,,,11.42
ISHARES_GB_INDEX_IE,2020-12-16,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-12-17,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-12-18,11.4,,,11.4
ISHARES_GB_INDEX_IE,2020-12-21,11.41,,,11.41
ISHARES_GB_INDEX_IE,2020-12-22,11.41,,,11.41
ISHARES_GB_INDEX_IE,2020-12-23,11.38,,,11.38
ISHARES_GB_INDEX_IE,2020-12-29,11.41,,,11.41
ISHARES_GB_INDEX_IE,2020-12-30,11.41,,,11.41
ISHARES_GB_INDEX_IE,2021-01-04,11.43,,,11.43
ISHARES_GB_INDEX_IE,2021-01-05,11.41,,,11.41
ISHARES_GB_INDEX_IE,2021-01-06,11.39,,,11.39
ISHARES_GB_INDEX_IE,2021-01-07,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-08,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-11,11.36,,,11.36
ISHARES_GB_INDEX_IE,2021-01-12,11.33,,,11.33
ISHARES_GB_INDEX_IE,2021-01-13,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-14,11.39,,,11.39
ISHARES_GB_INDEX_IE,2021-01-15,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-19,11.37,,,11.37
ISHARES_GB_INDEX_IE,2021-01-20,11.37,,,11.37
ISHARES_GB_INDEX_IE,2021-01-21,11.34,,,11.34
ISHARES_GB_INDEX_IE,2021-01-22,11.36,,,11.36
ISHARES_GB_INDEX_IE,2021-01-25,11.39,,,11.39
ISHARES_GB_INDEX_IE,2021-01-26,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-27,11.38,,,11.38
ISHARES_GB_INDEX_IE,2021-01-28,11.37,,,11.37
ISHARES_GB_INDEX_IE,2021-01-29,11.35,,,11.35
ISHARES_GB_INDEX_IE,2021-02-01,11.35,,,11.35
ISHARES_GB_INDEX_IE,2021-02-02,11.33,,,11.33
ISHARES_GB_INDEX_IE,2021-02-03,11.32,,,11.32
ISHARES_GB_INDEX_IE,2021-02-04,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-02-05,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-02-08,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-02-09,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-02-10,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-02-11,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-02-12,11.28,,,11.28
ISHARES_GB_INDEX_IE,2021-02-16,11.22,,,11.22
ISHARES_GB_INDEX_IE,2021-02-17,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-02-18,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-02-19,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-02-22,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-02-23,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-02-24,11.16,,,11.16
ISHARES_GB_INDEX_IE,2021-02-25,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-02-26,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-03-01,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-03-02,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-03-03,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-03-04,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-03-05,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-03-08,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-03-09,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-03-10,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-03-11,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-03-12,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-03-15,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-03-16,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-03-17,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-03-18,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-03-19,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-03-22,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-03-23,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-03-24,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-03-25,11.15,,,11.15
ISHARES_GB_INDEX_IE,2021-03-26,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-03-29,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-03-30,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-03-31,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-04-01,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-06,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-04-07,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-04-08,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-04-09,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-12,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-04-13,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-14,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-04-15,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-04-16,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-04-19,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-04-20,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-04-21,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-22,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-23,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-04-26,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-04-27,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-04-28,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-04-29,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-04-30,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-05-04,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-05-05,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-05-06,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-05-07,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-05-10,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-05-11,11.03,,,11.03
ISHARES_GB_INDEX_IE,2021-05-12,11.0,,,11.0
ISHARES_GB_INDEX_IE,2021-05-13,11.0,,,11.0
ISHARES_GB_INDEX_IE,2021-05-14,11.01,,,11.01
ISHARES_GB_INDEX_IE,2021-05-17,10.99,,,10.99
ISHARES_GB_INDEX_IE,2021-05-18,10.99,,,10.99
ISHARES_GB_INDEX_IE,2021-05-19,10.99,,,10.99
ISHARES_GB_INDEX_IE,2021-05-20,11.0,,,11.0
ISHARES_GB_INDEX_IE,2021-05-21,11.02,,,11.02
ISHARES_GB_INDEX_IE,2021-05-24,11.02,,,11.02
ISHARES_GB_INDEX_IE,2021-05-25,11.05,,,11.05
ISHARES_GB_INDEX_IE,2021-05-26,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-05-27,11.05,,,11.05
ISHARES_GB_INDEX_IE,2021-05-28,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-06-01,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-06-02,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-06-03,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-06-04,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-06-07,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-06-08,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-06-09,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-06-10,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-06-11,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-06-14,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-06-15,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-06-16,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-06-17,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-06-18,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-06-21,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-06-22,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-06-23,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-06-24,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-06-25,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-06-28,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-06-29,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-06-30,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-07-01,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-07-02,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-07-06,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-07-07,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-07-08,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-07-09,11.18,,,11.18
ISHARES_GB_INDEX_IE,2021-07-12,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-07-13,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-07-14,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-07-15,11.22,,,11.22
ISHARES_GB_INDEX_IE,2021-07-16,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-07-19,11.27,,,11.27
ISHARES_GB_INDEX_IE,2021-07-20,11.28,,,11.28
ISHARES_GB_INDEX_IE,2021-07-21,11.26,,,11.26
ISHARES_GB_INDEX_IE,2021-07-22,11.28,,,11.28
ISHARES_GB_INDEX_IE,2021-07-23,11.28,,,11.28
ISHARES_GB_INDEX_IE,2021-07-26,11.28,,,11.28
ISHARES_GB_INDEX_IE,2021-07-27,11.29,,,11.29
ISHARES_GB_INDEX_IE,2021-07-28,11.29,,,11.29
ISHARES_GB_INDEX_IE,2021-07-29,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-07-30,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-08-02,11.33,,,11.33
ISHARES_GB_INDEX_IE,2021-08-03,11.34,,,11.34
ISHARES_GB_INDEX_IE,2021-08-04,11.34,,,11.34
ISHARES_GB_INDEX_IE,2021-08-05,11.35,,,11.35
ISHARES_GB_INDEX_IE,2021-08-06,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-08-09,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-08-10,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-08-11,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-08-12,11.3,,,11.3
ISHARES_GB_INDEX_IE,2021-08-13,11.31,,,11.31
ISHARES_GB_INDEX_IE,2021-08-16,11.32,,,11.32
ISHARES_GB_INDEX_IE,2021-08-17,11.32,,,11.32
ISHARES_GB_INDEX_IE,2021-08-18,11.32,,,11.32
ISHARES_GB_INDEX_IE,2021-08-19,11.33,,,11.33
ISHARES_GB_INDEX_IE,2021-08-20,11.34,,,11.34
ISHARES_GB_INDEX_IE,2021-08-23,11.33,,,11.33
ISHARES_GB_INDEX_IE,2021-08-24,11.32,,,11.32
ISHARES_GB_INDEX_IE,2021-08-25,11.27,,,11.27
ISHARES_GB_INDEX_IE,2021-08-26,11.27,,,11.27
ISHARES_GB_INDEX_IE,2021-08-27,11.27,,,11.27
ISHARES_GB_INDEX_IE,2021-08-31,11.25,,,11.25
ISHARES_GB_INDEX_IE,2021-09-01,11.25,,,11.25
ISHARES_GB_INDEX_IE,2021-09-02,11.26,,,11.26
ISHARES_GB_INDEX_IE,2021-09-03,11.24,,,11.24
ISHARES_GB_INDEX_IE,2021-09-07,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-09-08,11.22,,,11.22
ISHARES_GB_INDEX_IE,2021-09-09,11.25,,,11.25
ISHARES_GB_INDEX_IE,2021-09-10,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-09-13,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-09-14,11.24,,,11.24
ISHARES_GB_INDEX_IE,2021-09-15,11.22,,,11.22
ISHARES_GB_INDEX_IE,2021-09-16,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-09-17,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-09-20,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-09-21,11.22,,,11.22
ISHARES_GB_INDEX_IE,2021-09-22,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-09-23,11.17,,,11.17
ISHARES_GB_INDEX_IE,2021-09-24,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-09-27,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-09-28,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-09-29,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-09-30,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-10-01,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-10-04,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-10-05,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-10-06,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-10-07,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-10-08,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-10-12,11.03,,,11.03
ISHARES_GB_INDEX_IE,2021-10-13,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-10-14,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-10-15,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-10-18,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-10-19,11.04,,,11.04
ISHARES_GB_INDEX_IE,2021-10-20,11.05,,,11.05
ISHARES_GB_INDEX_IE,2021-10-21,11.03,,,11.03
ISHARES_GB_INDEX_IE,2021-10-22,11.04,,,11.04
ISHARES_GB_INDEX_IE,2021-10-25,11.05,,,11.05
ISHARES_GB_INDEX_IE,2021-10-26,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-10-27,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-10-28,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-10-29,11.04,,,11.04
ISHARES_GB_INDEX_IE,2021-11-01,11.04,,,11.04
ISHARES_GB_INDEX_IE,2021-11-02,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-11-03,11.09,,,11.09
ISHARES_GB_INDEX_IE,2021-11-04,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-11-05,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-11-08,11.16,,,11.16
ISHARES_GB_INDEX_IE,2021-11-09,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-11-10,11.15,,,11.15
ISHARES_GB_INDEX_IE,2021-11-12,11.14,,,11.14
ISHARES_GB_INDEX_IE,2021-11-15,11.11,,,11.11
ISHARES_GB_INDEX_IE,2021-11-16,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-11-17,11.1,,,11.1
ISHARES_GB_INDEX_IE,2021-11-18,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-11-19,11.17,,,11.17
ISHARES_GB_INDEX_IE,2021-11-22,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-11-23,11.07,,,11.07
ISHARES_GB_INDEX_IE,2021-11-24,11.06,,,11.06
ISHARES_GB_INDEX_IE,2021-11-26,11.15,,,11.15
ISHARES_GB_INDEX_IE,2021-11-29,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-11-30,11.17,,,11.17
ISHARES_GB_INDEX_IE,2021-12-01,11.16,,,11.16
ISHARES_GB_INDEX_IE,2021-12-02,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-12-03,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-12-06,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-12-07,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-12-08,11.16,,,11.16
ISHARES_GB_INDEX_IE,2021-12-09,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-12-10,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-12-13,11.23,,,11.23
ISHARES_GB_INDEX_IE,2021-12-14,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-12-15,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-12-16,11.19,,,11.19
ISHARES_GB_INDEX_IE,2021-12-17,11.21,,,11.21
ISHARES_GB_INDEX_IE,2021-12-20,11.2,,,11.2
ISHARES_GB_INDEX_IE,2021-12-21,11.13,,,11.13
ISHARES_GB_INDEX_IE,2021-12-22,11.12,,,11.12
ISHARES_GB_INDEX_IE,2021-12-23,11.08,,,11.08
ISHARES_GB_INDEX_IE,2021-12-29,11.04,,,11.04
ISHARES_GB_INDEX_IE,2021-12-30,11.04,,,11.04
ISHARES_GB_INDEX_IE,2022-01-04,11.0,,,11.0
ISHARES_GB_INDEX_IE,2022-01-05,10.99,,,10.99
ISHARES_GB_INDEX_IE,2022-01-06,10.96,,,10.96
ISHARES_GB_INDEX_IE,2022-01-07,10.94,,,10.94
ISHARES_GB_INDEX_IE,2022-01-10,10.94,,,10.94
ISHARES_GB_INDEX_IE,2022-01-11,10.93,,,10.93
ISHARES_GB_INDEX_IE,2022-01-12,10.95,,,10.95
ISHARES_GB_INDEX_IE,2022-01-13,10.98,,,10.98
ISHARES_GB_INDEX_IE,2022-01-14,10.94,,,10.94
ISHARES_GB_INDEX_IE,2022-01-18,10.89,,,10.89
ISHARES_GB_INDEX_IE,2022-01-19,10.88,,,10.88
ISHARES_GB_INDEX_IE,2022-01-20,10.9,,,10.9
ISHARES_GB_INDEX_IE,2022-01-21,10.93,,,10.93
ISHARES_GB_INDEX_IE,2022-01-24,10.94,,,10.94
ISHARES_GB_INDEX_IE,2022-01-25,10.93,,,10.93
ISHARES_GB_INDEX_IE,2022-01-26,10.89,,,10.89
ISHARES_GB_INDEX_IE,2022-01-27,10.89,,,10.89
ISHARES_GB_INDEX_IE,2022-01-28,10.88,,,10.88
ISHARES_GB_INDEX_IE,2022-01-31,10.84,,,10.84
ISHARES_GB_INDEX_IE,2022-02-01,10.83,,,10.83
ISHARES_GB_INDEX_IE,2022-02-02,10.84,,,10.84
ISHARES_GB_INDEX_IE,2022-02-03,10.75,,,10.75
ISHARES_GB_INDEX_IE,2022-02-04,10.68,,,10.68
ISHARES_GB_INDEX_IE,2022-02-07,10.64,,,10.64
ISHARES_GB_INDEX_IE,2022-02-08,10.6,,,10.6
ISHARES_GB_INDEX_IE,2022-02-09,10.64,,,10.64
ISHARES_GB_INDEX_IE,2022-02-10,10.58,,,10.58
ISHARES_GB_INDEX_IE,2022-02-11,10.58,,,10.58
ISHARES_GB_INDEX_IE,2022-02-14,10.56,,,10.56
ISHARES_GB_INDEX_IE,2022-02-15,10.52,,,10.52
ISHARES_GB_INDEX_IE,2022-02-16,10.55,,,10.55
ISHARES_GB_INDEX_IE,2022-02-17,10.58,,,10.58
ISHARES_GB_INDEX_IE,2022-02-18,10.6,,,10.6
ISHARES_GB_INDEX_IE,2022-02-22,10.55,,,10.55
ISHARES_GB_INDEX_IE,2022-02-23,10.54,,,10.54
ISHARES_GB_INDEX_IE,2022-02-24,10.56,,,10.56
ISHARES_GB_INDEX_IE,2022-02-25,10.54,,,10.54
ISHARES_GB_INDEX_IE,2022-02-28,10.58,,,10.58
ISHARES_GB_INDEX_IE,2022-03-01,10.73,,,10.73
ISHARES_GB_INDEX_IE,2022-03-02,10.66,,,10.66
ISHARES_GB_INDEX_IE,2022-03-03,10.65,,,10.65
ISHARES_GB_INDEX_IE,2022-03-04,10.71,,,10.71
ISHARES_GB_INDEX_IE,2022-03-07,10.65,,,10.65
ISHARES_GB_INDEX_IE,2022-03-08,10.56,,,10.56
ISHARES_GB_INDEX_IE,2022-03-09,10.5,,,10.5
ISHARES_GB_INDEX_IE,2022-03-10,10.44,,,10.44
ISHARES_GB_INDEX_IE,2022-03-11,10.43,,,10.43
ISHARES_GB_INDEX_IE,2022-03-14,10.35,,,10.35
ISHARES_GB_INDEX_IE,2022-03-15,10.37,,,10.37
ISHARES_GB_INDEX_IE,2022-03-16,10.35,,,10.35
ISHARES_GB_INDEX_IE,2022-03-17,10.37,,,10.37
ISHARES_GB_INDEX_IE,2022-03-18,10.4,,,10.4
ISHARES_GB_INDEX_IE,2022-03-21,10.33,,,10.33
ISHARES_GB_INDEX_IE,2022-03-22,10.28,,,10.28
ISHARES_GB_INDEX_IE,2022-03-23,10.31,,,10.31
ISHARES_GB_INDEX_IE,2022-03-24,10.29,,,10.29
ISHARES_GB_INDEX_IE,2022-03-25,10.26,,,10.26
ISHARES_GB_INDEX_IE,2022-03-28,10.26,,,10.26
ISHARES_GB_INDEX_IE,2022-03-29,10.24,,,10.24
ISHARES_GB_INDEX_IE,2022-03-30,10.23,,,10.23
ISHARES_GB_INDEX_IE,2022-03-31,10.29,,,10.29
ISHARES_GB_INDEX_IE,2022-04-01,10.27,,,10.27
ISHARES_GB_INDEX_IE,2022-04-04,10.29,,,10.29
ISHARES_GB_INDEX_IE,2022-04-05,10.2,,,10.2
ISHARES_GB_INDEX_IE,2022-04-06,10.17,,,10.17
ISHARES_GB_INDEX_IE,2022-04-07,10.15,,,10.15
ISHARES_GB_INDEX_IE,2022-04-08,10.13,,,10.13
ISHARES_GB_INDEX_IE,2022-04-11,10.07,,,10.07
ISHARES_GB_INDEX_IE,2022-04-12,10.08,,,10.08
ISHARES_GB_INDEX_IE,2022-04-13,10.1,,,10.1
ISHARES_GB_INDEX_IE,2022-04-14,10.04,,,10.04
ISHARES_GB_INDEX_IE,2022-04-19,9.97,,,9.97
ISHARES_GB_INDEX_IE,2022-04-20,10.01,,,10.01
ISHARES_GB_INDEX_IE,2022-04-21,9.97,,,9.97
ISHARES_GB_INDEX_IE,2022-04-22,9.94,,,9.94
ISHARES_GB_INDEX_IE,2022-04-25,9.99,,,9.99
ISHARES_GB_INDEX_IE,2022-04-26,10.02,,,10.02
ISHARES_GB_INDEX_IE,2022-04-27,9.99,,,9.99
ISHARES_GB_INDEX_IE,2022-04-28,9.93,,,9.93
ISHARES_GB_INDEX_IE,2022-04-29,9.89,,,9.89
ISHARES_GB_INDEX_IE,2022-05-03,9.87,,,9.87
ISHARES_GB_INDEX_IE,2022-05-04,9.86,,,9.86
ISHARES_GB_INDEX_IE,2022-05-05,9.82,,,9.82
ISHARES_GB_INDEX_IE,2022-05-06,9.74,,,9.74
ISHARES_GB_INDEX_IE,2022-05-09,9.76,,,9.76
ISHARES_GB_INDEX_IE,2022-05-10,9.81,,,9.81
ISHARES_GB_INDEX_IE,2022-05-11,9.82,,,9.82
ISHARES_GB_INDEX_IE,2022-05-12,9.9,,,9.9
ISHARES_GB_INDEX_IE,2022-05-13,9.86,,,9.86
ISHARES_GB_INDEX_IE,2022-05-16,9.87,,,9.87
ISHARES_GB_INDEX_IE,2022-05-17,9.81,,,9.81
ISHARES_GB_INDEX_IE,2022-05-18,9.83,,,9.83
ISHARES_GB_INDEX_IE,2022-05-19,9.85,,,9.85
ISHARES_GB_INDEX_IE,2022-05-20,9.85,,,9.85
ISHARES_GB_INDEX_IE,2022-05-23,9.81,,,9.81
ISHARES_GB_INDEX_IE,2022-05-24,9.85,,,9.85
ISHARES_GB_INDEX_IE,2022-05-25,9.85,,,9.85
ISHARES_GB_INDEX_IE,2022-05-26,9.82,,,9.82
ISHARES_GB_INDEX_IE,2022-05-27,9.85,,,9.85
ISHARES_GB_INDEX_IE,2022-05-31,9.76,,,9.76
ISHARES_GB_INDEX_IE,2022-06-01,9.72,,,9.72
ISHARES_GB_INDEX_IE,2022-06-06,9.62,,,9.62
ISHARES_GB_INDEX_IE,2022-06-07,9.65,,,9.65
ISHARES_GB_INDEX_IE,2022-06-08,9.61,,,9.61
ISHARES_GB_INDEX_IE,2022-06-09,9.56,,,9.56
ISHARES_GB_INDEX_IE,2022-06-10,9.49,,,9.49
ISHARES_GB_INDEX_IE,2022-06-13,9.36,,,9.36
ISHARES_GB_INDEX_IE,2022-06-14,9.27,,,9.27
ISHARES_GB_INDEX_IE,2022-06-15,9.35,,,9.35
ISHARES_GB_INDEX_IE,2022-06-16,9.32,,,9.32
ISHARES_GB_INDEX_IE,2022-06-17,9.34,,,9.34
ISHARES_GB_INDEX_IE,2022-06-21,9.27,,,9.27
ISHARES_GB_INDEX_IE,2022-06-22,9.36,,,9.36
ISHARES_GB_INDEX_IE,2022-06-23,9.47,,,9.47
ISHARES_GB_INDEX_IE,2022-06-24,9.46,,,9.46
ISHARES_GB_INDEX_IE,2022-06-27,9.4,,,9.4
ISHARES_GB_INDEX_IE,2022-06-28,9.35,,,9.35
ISHARES_GB_INDEX_IE,2022-06-29,9.41,,,9.41
ISHARES_GB_INDEX_IE,2022-06-30,9.46,,,9.46
ISHARES_GB_INDEX_IE,2022-07-01,9.56,,,9.56
