bond_id,source_dataset,isin,issuer_name,issuer_type,country,currency,amount_issued,amount_issued_usd,issue_date,issue_year,maturity_date,maturity_year,use_of_proceeds,external_review_type,certification,claimed_impact_co2_tons,actual_impact_co2_tons,impact_source
KAPSARC-2018-Malaysia-Green_Bonds,,,Malaysia,Not Applicable,Malaysia,Not Applicable,203508938.0,203508938.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2019-Malaysia-Green_Bonds,,,Malaysia,Not Applicable,Malaysia,Not Applicable,479879659.0,479879659.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2023-Malaysia-Social_Bond,,,Malaysia,Not Applicable,Malaysia,Not Applicable,152853259.0,152853259.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2023-Malaysia-Sustainability_Bond,,,Malaysia,Not Applicable,Malaysia,Not Applicable,2252607752.0,2252607752.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2019-Mauritius-Green_Bonds,,,Mauritius,Not Applicable,Mauritius,Not Applicable,2770202000.0,2770202000.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2017-Mexico-Green_Bonds,,,Mexico,Not Applicable,Mexico,Not Applicable,8755885084.0,8755885084.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2021-Mexico-Green_Bonds,,,Mexico,Not Applicable,Mexico,Not Applicable,493811855.0,493811855.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2023-Mexico-Green_Bonds,,,Mexico,Not Applicable,Mexico,Not Applicable,2737959910.0,2737959910.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2019-Mexico-Social_Bond,,,Mexico,Not Applicable,Mexico,Not Applicable,230955771.0,230955771.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2021-Mexico-Linked_Bond,,,Mexico,Not Applicable,Mexico,Not Applicable,9661308381.0,9661308381.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2017-Morocco-Green_Bonds,,,Morocco,Not Applicable,Morocco,Not Applicable,13378257.0,13378257.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2021-Namibia-Sustainability_Bond,,,Namibia,Not Applicable,Namibia,Not Applicable,12325234.0,12325234.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2019-Netherlands,_The-Green_Bonds",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,28271271570.0,28271271570.0,2019-01-01,2019.0,,,Not Applicable,,,,,
"KAPSARC-2022-Netherlands,_The-Green_Bonds",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,32054240760.0,32054240760.0,2022-01-01,2022.0,,,Not Applicable,,,,,
"KAPSARC-2016-Netherlands,_The-Social_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,1032695127.0,1032695127.0,2016-01-01,2016.0,,,Not Applicable,,,,,
"KAPSARC-2021-Netherlands,_The-Social_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,6996371088.0,6996371088.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2022-Netherlands,_The-Social_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,6392673096.0,6392673096.0,2022-01-01,2022.0,,,Not Applicable,,,,,
"KAPSARC-2023-Netherlands,_The-Green_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,9676695495.0,9676695495.0,2023-01-01,2023.0,,,Not Applicable,,,,,
"KAPSARC-2020-Netherlands,_The-Sustainability_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,3373704698.0,3373704698.0,2020-01-01,2020.0,,,Not Applicable,,,,,
"KAPSARC-2022-Netherlands,_The-Sustainability_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,4712800994.0,4712800994.0,2022-01-01,2022.0,,,Not Applicable,,,,,
"KAPSARC-2024-Netherlands,_The-Sustainability_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,1045795379.0000001,1045795379.0000001,2024-01-01,2024.0,,,Not Applicable,,,,,
"KAPSARC-2021-Netherlands,_The-Linked_Bond",,,"Netherlands, The",Not Applicable,"Netherlands, The",Not Applicable,23171149180.0,23171149180.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2013-New_Zealand-Green_Bonds,,,New Zealand,Not Applicable,New Zealand,Not Applicable,86829951.0,86829951.0,2013-01-01,2013.0,,,Not Applicable,,,,,
KAPSARC-2016-New_Zealand-Green_Bonds,,,New Zealand,Not Applicable,New Zealand,Not Applicable,84809969.0,84809969.0,2016-01-01,2016.0,,,Not Applicable,,,,,
KAPSARC-2017-New_Zealand-Green_Bonds,,,New Zealand,Not Applicable,New Zealand,Not Applicable,215032363.0,215032363.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2024-New_Zealand-Green_Bonds,,,New Zealand,Not Applicable,New Zealand,Not Applicable,1268120983.0,1268120983.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2022-New_Zealand-Sustainability_Bond,,,New Zealand,Not Applicable,New Zealand,Not Applicable,516600081.99999994,516600081.99999994,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-Nigeria-Green_Bonds,,,Nigeria,Not Applicable,Nigeria,Not Applicable,167093683.0,167093683.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2013-Norway-Green_Bonds,,,Norway,Not Applicable,Norway,Not Applicable,1000000000.0,1000000000.0,2013-01-01,2013.0,,,Not Applicable,,,,,
KAPSARC-2014-Norway-Green_Bonds,,,Norway,Not Applicable,Norway,Not Applicable,327977456.0,327977456.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2016-Norway-Green_Bonds,,,Norway,Not Applicable,Norway,Not Applicable,1194603009.0,1194603009.0,2016-01-01,2016.0,,,Not Applicable,,,,,
KAPSARC-2023-Norway-Green_Bonds,,,Norway,Not Applicable,Norway,Not Applicable,15103371450.0,15103371450.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2020-Paraguay-Sustainability_Bond,,,Paraguay,Not Applicable,Paraguay,Not Applicable,600000000.0,600000000.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2014-Peru-Green_Bonds,,,Peru,Not Applicable,Peru,Not Applicable,408000000.0,408000000.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2022-Peru-Green_Bonds,,,Peru,Not Applicable,Peru,Not Applicable,30000000.0,30000000.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2018-Philippines-Green_Bonds,,,Philippines,Not Applicable,Philippines,Not Applicable,1943137475.0,1943137475.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2021-Philippines-Green_Bonds,,,Philippines,Not Applicable,Philippines,Not Applicable,1873705376.0,1873705376.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2022-Philippines-Green_Bonds,,,Philippines,Not Applicable,Philippines,Not Applicable,231502334.0,231502334.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2024-Philippines-Green_Bonds,,,Philippines,Not Applicable,Philippines,Not Applicable,2790655644.0,2790655644.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2022-Philippines-Social_Bond,,,Philippines,Not Applicable,Philippines,Not Applicable,5005709510.0,5005709510.0,2022-01-01,2022.0,,,Not Applicable,,,,,
"KAPSARC-2021-Poland,_Rep._of-Social_Bond",,,"Poland, Rep. of",Not Applicable,"Poland, Rep. of",Not Applicable,922897689.0,922897689.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2018-Poland,_Rep._of-Green_Bond",,,"Poland, Rep. of",Not Applicable,"Poland, Rep. of",Not Applicable,1045795379.0000001,1045795379.0000001,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2020-Portugal-Green_Bonds,,,Portugal,Not Applicable,Portugal,Not Applicable,1568693068.0,1568693068.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-Portugal-Sustainability_Bond,,,Portugal,Not Applicable,Portugal,Not Applicable,522897689.0,522897689.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2024-Qatar-Green_Bond,,,Qatar,Not Applicable,Qatar,Not Applicable,5000000000.0,5000000000.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2022-Romania-Green_Bonds,,,Romania,Not Applicable,Romania,Not Applicable,258109301.0,258109301.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2023-Romania-Green_Bonds,,,Romania,Not Applicable,Romania,Not Applicable,752056765.0,752056765.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2024-Romania-Green_Bond,,,Romania,Not Applicable,Romania,Not Applicable,8604232002.0,8604232002.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2019-Russian_Federation-Green_Bonds,,,Russian Federation,Not Applicable,Russian Federation,Not Applicable,7342143.0,7342143.0,2019-01-01,2019.0,,,Not Applicable,,,,,
"KAPSARC-2021-Serbia,_Rep._of-Green_Bond",,,"Serbia, Rep. of",Not Applicable,"Serbia, Rep. of",Not Applicable,2091590758.0000002,2091590758.0000002,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2021-Singapore-Linked_Bond,,,Singapore,Not Applicable,Singapore,Not Applicable,1215821508.0,1215821508.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2021-Slovak_Rep.-Green_Bonds,,,Slovak Rep.,Not Applicable,Slovak Rep.,Not Applicable,474791101.0,474791101.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2022-Slovak_Rep.-Green_Bonds,,,Slovak Rep.,Not Applicable,Slovak Rep.,Not Applicable,898317016.0,898317016.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2014-South_Africa-Green_Bonds,,,South Africa,Not Applicable,South Africa,Not Applicable,136400632.0,136400632.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2021-South_Africa-Green_Bonds,,,South Africa,Not Applicable,South Africa,Not Applicable,145087274.0,145087274.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2024-South_Africa-Green_Bonds,,,South Africa,Not Applicable,South Africa,Not Applicable,323349826.0,323349826.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2016-Spain-Green_Bonds,,,Spain,Not Applicable,Spain,Not Applicable,3487379557.0,3487379557.0,2016-01-01,2016.0,,,Not Applicable,,,,,
KAPSARC-2017-Spain-Green_Bonds,,,Spain,Not Applicable,Spain,Not Applicable,6181060486.0,6181060486.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2018-Spain-Green_Bonds,,,Spain,Not Applicable,Spain,Not Applicable,4020036281.0000005,4020036281.0000005,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2023-Spain-Green_Bonds,,,Spain,Not Applicable,Spain,Not Applicable,11800820650.0,11800820650.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2017-Spain-Social_Bond,,,Spain,Not Applicable,Spain,Not Applicable,565043769.0,565043769.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2019-Spain-Social_Bond,,,Spain,Not Applicable,Spain,Not Applicable,1568195375.0,1568195375.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2021-Spain-Social_Bond,,,Spain,Not Applicable,Spain,Not Applicable,2617790843.0,2617790843.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2020-Spain-Sustainability_Bond,,,Spain,Not Applicable,Spain,Not Applicable,3388377026.0,3388377026.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2024-Spain-Sustainability_Bond,,,Spain,Not Applicable,Spain,Not Applicable,3733804925.0,3733804925.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2014-Sweden-Green_Bonds,,,Sweden,Not Applicable,Sweden,Not Applicable,1444350159.0,1444350159.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2018-Sweden-Green_Bonds,,,Sweden,Not Applicable,Sweden,Not Applicable,6679100718.0,6679100718.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2022-Sweden-Social_Bond,,,Sweden,Not Applicable,Sweden,Not Applicable,24463220.0,24463220.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-Sweden-Sustainability_Bond,,,Sweden,Not Applicable,Sweden,Not Applicable,269236692.0,269236692.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2023-Sweden-Linked_Bond,,,Sweden,Not Applicable,Sweden,Not Applicable,647162656.0,647162656.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2022-Switzerland-Green_Bonds,,,Switzerland,Not Applicable,Switzerland,Not Applicable,5430428611.0,5430428611.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2021-Switzerland-Sustainability_Bond,,,Switzerland,Not Applicable,Switzerland,Not Applicable,133674946.99999999,133674946.99999999,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2020-Taiwan_Province_of_China-Green_Bonds,,,Taiwan Province of China,Not Applicable,Taiwan Province of China,Not Applicable,1276288478.0,1276288478.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2024-Taiwan_Province_of_China-Sustainability_Bond,,,Taiwan Province of China,Not Applicable,Taiwan Province of China,Not Applicable,221395587.0,221395587.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2018-Thailand-Green_Bonds,,,Thailand,Not Applicable,Thailand,Not Applicable,99910527.0,99910527.0,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2020-Thailand-Green_Bonds,,,Thailand,Not Applicable,Thailand,Not Applicable,878528007.0,878528007.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2024-Thailand-Green_Bonds,,,Thailand,Not Applicable,Thailand,Not Applicable,172997215.0,172997215.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2023-Thailand-Social_Bond,,,Thailand,Not Applicable,Thailand,Not Applicable,119331741.0,119331741.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2021-Togo-Sustainability_Bond,,,Togo,Not Applicable,Togo,Not Applicable,2268693068.0,2268693068.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2019-Türkiye,_Rep._of-Green_Bonds",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,100000000.0,100000000.0,2019-01-01,2019.0,,,Not Applicable,,,,,
"KAPSARC-2022-Türkiye,_Rep._of-Green_Bonds",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,49736332.0,49736332.0,2022-01-01,2022.0,,,Not Applicable,,,,,
"KAPSARC-2023-Türkiye,_Rep._of-Social_Bond",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,335434062.0,335434062.0,2023-01-01,2023.0,,,Not Applicable,,,,,
"KAPSARC-2017-Türkiye,_Rep._of-Sustainability_Bond",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,300000000.0,300000000.0,2017-01-01,2017.0,,,Not Applicable,,,,,
"KAPSARC-2021-Türkiye,_Rep._of-Linked_Bond",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,740000000.0,740000000.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2024-Türkiye,_Rep._of-Linked_Bond",,,"Türkiye, Rep. of",Not Applicable,"Türkiye, Rep. of",Not Applicable,3100000000.0,3100000000.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2021-Ukraine-Green_Bonds,,,Ukraine,Not Applicable,Ukraine,Not Applicable,1650000000.0,1650000000.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2015-United_Arab_Emirates-Green_Bonds,,,United Arab Emirates,Not Applicable,United Arab Emirates,Not Applicable,350000000.0,350000000.0,2015-01-01,2015.0,,,Not Applicable,,,,,
KAPSARC-2020-United_Arab_Emirates-Green_Bonds,,,United Arab Emirates,Not Applicable,United Arab Emirates,Not Applicable,96531308.0,96531308.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-United_Arab_Emirates-Green_Bonds,,,United Arab Emirates,Not Applicable,United Arab Emirates,Not Applicable,598419855.0,598419855.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2024-United_Arab_Emirates-Green_Bonds,,,United Arab Emirates,Not Applicable,United Arab Emirates,Not Applicable,5000000000.0,5000000000.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2023-United_Arab_Emirates-Sustainability_Bond,,,United Arab Emirates,Not Applicable,United Arab Emirates,Not Applicable,2000000000.0,2000000000.0,2023-01-01,2023.0,,,Not Applicable,,,,,
KAPSARC-2021-United_Kingdom-Green_Bonds,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,97629949700.0,97629949700.0,2021-01-01,2021.0,,,Not Applicable,,,,,
KAPSARC-2024-United_Kingdom-Green_Bonds,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,16735980739.999998,16735980739.999998,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2020-United_Kingdom-Social_Bond,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,5793802338.0,5793802338.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2017-United_Kingdom-Sustainability_Bond,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,1000000000.0,1000000000.0,2017-01-01,2017.0,,,Not Applicable,,,,,
KAPSARC-2019-United_Kingdom-Sustainability_Bond,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,2194506287.0,2194506287.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2024-United_Kingdom-Linked_Bond,,,United Kingdom,Not Applicable,United Kingdom,Not Applicable,847094257.0,847094257.0,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2014-United_States-Green_Bonds,,,United States,Not Applicable,United States,Not Applicable,5105762963.0,5105762963.0,2014-01-01,2014.0,,,Not Applicable,,,,,
KAPSARC-2016-United_States-Green_Bonds,,,United States,Not Applicable,United States,Not Applicable,13619843180.0,13619843180.0,2016-01-01,2016.0,,,Not Applicable,,,,,
KAPSARC-2020-United_States-Green_Bonds,,,United States,Not Applicable,United States,Not Applicable,33747554800.000004,33747554800.000004,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2022-United_States-Green_Bonds,,,United States,Not Applicable,United States,Not Applicable,32710028680.0,32710028680.0,2022-01-01,2022.0,,,Not Applicable,,,,,
KAPSARC-2020-United_States-Sustainability_Bond,,,United States,Not Applicable,United States,Not Applicable,111023752200.0,111023752200.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2020-United_States-Linked_Bond,,,United States,Not Applicable,United States,Not Applicable,1800000000.0,1800000000.0,2020-01-01,2020.0,,,Not Applicable,,,,,
KAPSARC-2021-United_States-Linked_Bond,,,United States,Not Applicable,United States,Not Applicable,13102897690.0,13102897690.0,2021-01-01,2021.0,,,Not Applicable,,,,,
"KAPSARC-2019-Venezuela,_Rep._Bolivariana_de-Green_Bonds",,,"Venezuela, Rep. Bolivariana de",Not Applicable,"Venezuela, Rep. Bolivariana de",Not Applicable,784346534.0,784346534.0,2019-01-01,2019.0,,,Not Applicable,,,,,
KAPSARC-2018-World-nan,,,World,Not Applicable,World,Not Applicable,21.26537786,21.26537786,2018-01-01,2018.0,,,Not Applicable,,,,,
KAPSARC-2024-World-nan,,,World,Not Applicable,World,Not Applicable,29.03558535,29.03558535,2024-01-01,2024.0,,,Not Applicable,,,,,
KAPSARC-2007-World-Social_Bond,,,World,Not Applicable,World,Not Applicable,2000000000.0,2000000000.0,2007-01-01,2007.0,,,Not Applicable,,,,,
CBI-Victoria_Power_Netwo-2025-11-07,,,Victoria Power Networks (Finance) Pty Ltd,,Australia,,100000000.0,64969600.0,2025-11-07,2025.0,,,Electrical Grids and Storage,Sustainalytics,UoP,,,
CBI-Tokyo_Metropolitan_G-2025-10-28,,,Tokyo Metropolitan Government,,Japan,,300000000.0,350619000.0,2025-10-28,2025.0,,,Resilience  Water  Grids,R&I,UoP,,,
CBI-Victoria_Power_Netwo-2025-10-17,,,Victoria Power Networks (Finance) Pty Ltd,,Australia,,750000000.0,487008750.0,2025-10-17,2025.0,,,Electrical Grids and Storage,Sustainalytics,UoP,,,
CBI-Connecticut_Green_Ba-2025-10-15,,,Connecticut Green Bank,,United States,,18884000.0,18884000.0,2025-10-15,2025.0,,,Solar,Kestrel,UoP,,,
CBI-Surat_Municipal_Corp-2025-10-14,,,Surat Municipal Corporation,,India,,2000000000.0,22547800.0,2025-10-14,2025.0,,,Transport  Solar  Water  Waste  Wind,KPMG India,UoP,,,
CBI-SNCF_SA-2025-10-09,,,SNCF SA,,France,,430000000.0,60400000.0,2025-10-09,2025.0,,,Low Carbon Transport,ISS ESG,UoP,,,
CBI-SNCF_SA-2025-10-08,,,SNCF SA,,France,,455000000.0,58500000.0,2025-10-08,2025.0,,,Low Carbon Transport,ISS ESG,UoP,,,
CBI-New_York_Metropolita-2025-09-24,,,New York Metropolitan Transportation Authority,,United States,,1400000000.0,1401785000.0,2025-09-24,2025.0,,,Low carbon transport,First Environment,UoP,,,
CBI-Origo_Energia-2025-09-15,,,Origo Energia,,Brazil,,,,2025-09-15,2025.0,,,Solar,ERM-NINT,UoP,,,
CBI-Meridian_Energy-2025-09-11,,,Meridian Energy,,New Zealand,,350000000.0,207986800.0,2025-09-11,2025.0,,,Wind,DNV,UoP,,,
CBI-Transpower_New_Zeala-2025-09-03,,,Transpower New Zealand Limited,,New Zealand,,225000000.0,132039000.0,2025-09-03,2025.0,,,Electrical Grids and Storage,DNV,UoP,,,
CBI-SNCF_SA-2025-09-02,,,SNCF SA,,France,,500000000.0,583500000.0,2025-09-02,2025.0,,,Low Carbon Transport,ISS ESG,UoP,,,
CBI-Intellihub_Holdings_-2025-08-29,,,Intellihub Holdings Pty Ltd,,Australia,,,,2025-08-29,2025.0,,,Electrical Grids and Storage,EY Australia,UoP,,,
CBI-Intellihub_Limited-2025-08-29,,,Intellihub Limited,,Australia,,,,2025-08-29,2025.0,,,Electrical Grids and Storage,EY Australia,UoP,,,
CBI-Japan_Railway_Constr-2025-08-28,,,Japan Railway Construction  Transport and Technology Agency,,Japan,,,,2025-08-28,2025.0,,,Low Carbon Transport,DNV,UoP,,,
CBI-San_Francisco_Bay_Ar-2025-08-27,,,San Francisco Bay Area Rapid Transit,,United States,,73440000.0,73440000.0,2025-08-27,2025.0,,,Low Carbon Transport,First Environment,UoP,,,
CBI-San_Francisco_Bay_Ar-2025-08-26,,,San Francisco Bay Area Rapid Transit,,United States,,700000000.0,700000000.0,2025-08-26,2025.0,,,Low Carbon Transport,First Environment,UoP,,,
CBI-Transpower_New_Zeala-2025-07-31,,,Transpower New Zealand Limited,,New Zealand,,100000000.0,59345600.0,2025-07-31,2025.0,,,Electrical Grids and Storage,DNV,UoP,,,
CBI-FleetPartners_Pty_Li-2025-07-31,,,FleetPartners Pty Limited,,Australia,,80000000.0,47476480.0,2025-07-31,2025.0,,,Low Carbon Transport,DNV,UoP,,,
CBI-New_York_Metropolita-2025-07-21,,,New York Metropolitan Transportation Authority (New York State Thruway Authority),,United States,,782185000.0,782185000.0,2025-07-21,2025.0,,,Low carbon transport,First Environment,UoP,,,
CBI-SNCF_SA-2025-06-26,,,SNCF SA,,France,,100000000.0,123671000.0,2025-06-26,2025.0,,,Low Carbon Transport,ISS ESG,UoP,,,
CBI-SNCF_SA-2025-06-19,,,SNCF SA,,France,,1000000000.0,100482000.0,2025-06-19,2025.0,,,Low Carbon Transport,ISS ESG,UoP,,,
CBI-FundCo_Capital_Manag-2025-06-10,,,FundCo Capital Managers Limited (Clean Energy Local Currency Fund),,Nigeria,,20000000000.0,12500000.0,2025-06-10,2025.0,,,Solar  Transport,Rubicola,Asset,,,
CBI-Plenti_Group_Limited-2025-06-01,,,Plenti Group Limited,,Australia,,92000000.0,59144960.0,2025-06-01,2025.0,,,Solar,DNV,UoP,,,
CBI-Bay_Area_Toll_Author-2025-06-01,,,Bay Area Toll Authority (BATA),,United States,,400000000.0,400000000.0,2025-06-01,2025.0,,,Low Carbon Transport  Shipping,Kestrel,UoP,,,
CBI-Contact_Energy_Limit-2025-05-29,,,Contact Energy Limited,,New Zealand,,,,2025-05-29,2025.0,,,Geothermal  Hydropower,EY New Zealand,UoP,,,
CBI-Japan_Railway_Constr-2025-05-29,,,Japan Railway Construction  Transport and Technology Agency,,Japan,,,,2025-05-29,2025.0,,,Low Carbon Transport,DNV,UoP,,,
